canonical_smiles,is_coumarin,CYP2C9_pXC50,Factor_XIIa_pXC50,Factor_Xa_pXC50,HSA_pXC50,Thrombin_pXC50,VKORC1_pXC50
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,6.657577319177793,,5.455931955649724,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3C(=O)OC)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,7.275724130399211,,5.6777807052660805,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,7.552841968657781,,5.853871964321762,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3C)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,6.6777807052660805,,5.7447274948966935,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3OC)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,7.207608310501746,,5.552841968657781,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.3767507096021,,6.221848749616356,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,False,,,8.200659450546418,,,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.22984404707549,,5.36469687641033,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2C)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.05551732784983,,5.508638306165727,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.3767507096021,,5.42021640338319,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.781910713102587,,5.301827135183648,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)nc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,7.721246399047171,,4.966576244513051,
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3SC)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,7.180456064458132,,5.920818753952375,
COC(=O)CC1(C(=O)Nc2ccc(C(=N)N)cc2)CC(c2cccc(C(=N)N)c2)=NO1,False,,,7.026872146400302,,4.795880017344075,
COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,False,,,6.931814138253839,,4.85078088734462,
COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2cccc(C(=N)N)c2)=NO1,False,,,6.096910013008056,,4.928117992693875,
COC(=O)CC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,False,,,8.331737110239205,,4.871390676243413,
COC(=O)CC1C(=O)NCCN1C(S)=Nc1cccc(C)c1,False,,4.301029995663981,,,,
COC(=O)CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,False,,,8.522878745280337,,,
COC(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,False,,,7.886056647693163,,,
COC(=O)CCC(Oc1cccc(-c2ccc3sc(C(=N)N)cc3c2)c1)c1ccc(Cl)cc1,False,,,7.431798275933005,,,
COC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,False,,,5.214670164989233,,6.221848749616356,
COC(=O)CCCCCN[C@H](CCc1ccccc1)CN[C@@H](C)C(=O)NCc1ccc(C(=N)N)cc1,False,,,,,6.301029995663981,
COC(=O)CCCN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,False,,,7.522878745280337,,5.221848749616356,
COC(=O)CCCN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,False,,,6.522878745280337,,5.336299074610352,
COC(=O)CCN(CC1CC1)C(=O)c1cc(Cl)cc(OCCCON=C(N)N)c1,False,,,,,7.42021640338319,
COC(=O)CC[C@@H]1C(=O)N(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,,9.0,,5.698970004336019,
COC(=O)CN(C1CCCN(c2ccc(-c3ccccc3S(C)(=O)=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,False,,,9.05551732784983,,,
COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,False,,,10.366531544420411,,,
COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,False,,,9.67778070526608,,,
COC(=O)CN(CCCOc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F,False,,,,,6.221848749616356,
COC(=O)CN(CCCc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F,False,,,8.886056647693163,,6.698970004336019,
COC(=O)CN(CCOc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F,False,,,,,6.698970004336019,
COC(=O)CN(CCOc1cccc(C(=N)N)c1)C(=O)c1ccc(-c2ccccc2S(N)(=O)=O)cc1,False,,,7.886056647693163,,,
COC(=O)CN(CCc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F,False,,,,,6.3979400086720375,
COC(=O)CN(Cc1cc[n+](C)cc1)C(=O)c1cc2ccccc2n1Cc1cccc(C(=N)N)c1.O=C([O-])C(F)(F)F,False,,,6.769551078621726,,,
COC(=O)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,False,,,7.657577319177793,,5.568636235841013,
COC(=O)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,False,,,9.522878745280336,,7.008773924307505,
COC(=O)CN(c1cccc(C(=N)N)c1)S(=O)(=O)CCc1ccc(-c2ccccc2S(N)(=O)=O)cc1.O=C(O)C(F)(F)F,False,,,,,5.045757490560675,
COC(=O)CN1C(=O)C(O)(CC(=O)c2ccc(Cl)cc2)c2ccccc21,False,,,,,4.301029995663981,
COC(=O)CN1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccccc3C[C@@H]21,False,,,3.6989700043360174,,4.366531544420414,
COC(=O)CN1CC[C@H](NC(=O)c2cc3cc(Cl)ccc3[nH]2)[C@H](NC(=O)c2nc3c(s2)CN(C)CC3)C1,False,,,7.251811972993799,,,
COC(=O)CNC(=O)CC(CCc1ccc(C(=N)N)cc1)c1cccc(C(=N)N)c1,False,,,5.619788758288394,,4.899629454882437,
COC(=O)CNC(=O)CC1(C(=O)Nc2ccc(C(=N)N)cc2)CC(c2cccc(C(=N)N)c2)=NO1,False,,,7.744727494896693,,5.508638306165727,
COC(=O)COc1ccc(C(=N)N)cc1CN1CCC(NS(=O)(=O)c2ccc3ccc(OC)cc3c2)C1=O,False,,,8.100015437450608,,,
COC(=O)COc1ccc(C(=N)N)cc1CN1CC[C@H](NS(=O)(=O)c2ccc3ccc(OC)cc3c2)C1=O,False,,,8.096910013008056,,6.580044251510242,
COC(=O)COc1ccc(CN[C@H](CCc2ccccc2)C(=O)N[C@@H](C)C(=O)NCc2ccc(C(=N)N)cc2)cc1,False,,,,,6.301029995663981,
COC(=O)COc1ccc(Cl)cc1CCOc1cc(C)cc(C(=O)N(CC(C)C)CC(C)C)c1,False,,,,,9.136677139879543,
COC(=O)COc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,,8.2518119729938,,,
COC(=O)COc1ccc(NC(=O)c2nc3c(s2)CN(C)CC3)c(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c1,False,,,6.958607314841775,,,
COC(=O)COc1cccc(-n2cnnn2)c1,False,,4.301029995663981,,,,
COC(=O)CS(=O)(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)o1,False,,5.0481604666595965,,,,
COC(=O)CSc1nnc(-c2ccccc2OC)n1-c1ccc(C)cc1,False,,,,,4.301029995663981,
COC(=O)CSc1nnc(-c2sc3cc(OC)ccc3c2Cl)n1C,False,,4.301029995663981,,,,
COC(=O)C[C@@H](CNC(=O)c1cc2cc(Cl)ccc2[nH]1)NC(=O)c1nc2c(s1)CN(C)CC2,False,,,7.154901959985743,,,
COC(=O)C[C@@H](CNC(=O)c1nc2c(s1)CN(C)CC2)NC(=O)c1cc2cc(Cl)ccc2[nH]1,False,,,6.113509274827518,,,
COC(=O)C[C@@H]1C(=O)N(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,,8.096910013008056,,5.301029995663981,
COC(=O)C[C@H](CNC(=O)c1cc2cc(Cl)ccc2[nH]1)NC(=O)c1nc2c(s1)CN(C)CC2,False,,,5.920818753952375,,,
COC(=O)C[C@H](CNC(=O)c1nc2c(s1)CN(C)CC2)NC(=O)c1cc2cc(Cl)ccc2[nH]1,False,,,6.013228265733755,,,
COC(=O)C[C@H](NC(=O)[C@H](N)C1CCCCC1)C(=O)NCc1ccc(C(=N)N)cc1,False,,,,,5.204119982655925,
COC(=O)C[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@H]1CCCN(C(=N)N)C1O,False,,,7.527243550682788,,8.300162274132754,
COC(=O)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,False,,,,,7.920818753952375,
COC(=O)C[C@H]1C(=O)N(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,,7.070581074285707,,6.0,
COC(=O)C[N+](C)(C)Cc1nccn1-c1ccc(N2CCCC(NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,False,,,9.455931955649724,,,
COC(=O)Cc1c(C)nc2nc(-c3ccc(C)cc3)nn2c1O,False,,4.301029995663981,,,,
COC(=O)Cc1c(C)nc2ncnn2c1O,False,,4.301029995663981,,,,
COC(=O)Cc1cc(Br)c(O)c(-c2[nH]c3ccc(C(=N)N)cc3c2Cc2ccccc2)c1,False,,,8.522878745280337,,7.096910013008056,
COC(=O)Cc1ccc(CS(=O)(=O)NC(CCc2cccc[n+]2[O-])C(=O)NCC(=O)NCc2cc(Cl)ccc2CN)cc1,False,,,9.455931955649724,,5.997833938243493,
COC(=O)Cc1ccc(NC(=S)N2CCN(c3ccc(F)cc3)CC2)cc1,False,,,,,4.301029995663981,
COC(=O)Cc1cn(CC(=O)N2CCC(Cc3ccccc3)CC2)c2ccc(C(=N)N)cc12,False,,,,,8.130768280269024,
COC(=O)Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,False,,,5.221848749616356,,7.070581074285707,
COC(=O)Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,False,,,7.744727494896693,,5.4089353929735005,
COC(=O)Cn1cc(C(=O)c2cccs2)c2ccccc21,False,,,,,4.301029995663981,
COC(=O)Cn1nc(C)c(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)c1C,False,,,5.886056647693163,,,
COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,False,4.110924374808178,,,,,
COC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,False,4.3979400086720375,,,,,
COC(=O)N(Cc1ccccc1)Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC,False,4.522878745280337,,,,,
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,False,4.522878745280337,,,,,
COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,False,4.522878745280337,,,,,
COC(=O)N1CCC(CCC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,False,,6.3979400086720375,6.3979400086720375,,,
COC(=O)N1CCC(CC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,False,,5.795880017344075,5.698970004336019,,,
COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,False,,,4.110000009303415,,,
COC(=O)N1CCN(CC(=O)c2ccc(OCCCN3CCC[C@H]3C)cc2)CC1,False,4.522878745280337,,,,,
COC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,False,5.958607314841775,,,,,
COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,False,5.920818753952375,,,,,
COC(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,False,5.886056647693163,,,,,
COC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,False,6.795880017344075,,,,,
COC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,False,6.167491087293763,,,,,
COC(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,False,5.958607314841775,,,,,
COC(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,False,5.853871964321762,,,,,
COC(=O)N1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc3ccc(F)c(F)c3)C(=O)N3CCC(CCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)N2C(=O)[C@@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3s2)C1,False,5.0,,,,,
COC(=O)N1CCc2c(N)nn(C(=O)C3CCNc4ccccc43)c2C1,False,,4.522878745280337,,,,
COC(=O)N1CCc2c(c(N)nn2C(=O)C2CCNc3ccccc32)C1,False,,4.096910013008056,,,,
COC(=O)N1CCc2c(nn(C(=O)C3CCNc4ccccc43)c2N)C1,False,,6.346787486224656,,,4.096910013008056,
COC(=O)N1CCc2nn(C(=O)C3CCNc4ccccc43)c(N)c2C1,False,,6.096910013008056,,,4.0,
COC(=O)N1C[C@@H](C)N(c2ncc3[nH]nc(-c4ccc(N5CCN(C)CC5)cc4)c3n2)[C@@H](C)C1,False,4.6020599913279625,,,,,
COC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,False,,,7.657577319177793,,4.6020599913279625,
COC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,False,,,7.568636235841013,,4.541773025725037,
COC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,False,,,9.130768280269024,,,
COC(=O)N1Cc2cc(Cl)ccc2-n2c(nnc2C2CCN(c3ccccn3)CC2)C1,False,4.522878745280337,,,,,
COC(=O)NC(=N)c1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCCC5CCNCC5)CC4)CCC3)CC2)cc1,False,,,,,3.2510371387438384,
COC(=O)NC(=N)c1ccc(CNC(=O)[C@H](C)NC(=O)[C@H]2C[C@H](c3ccccc3)CN2)cc1,False,,,,,4.6020599913279625,
COC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccc(NC(C)=O)cc1)Oc1ccc(NC(C)=O)cc1,False,,,4.522878745280337,,5.94692155651658,
COC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1,False,,,,,4.769551078621726,
COC(=O)NC1(Cc2ccccc2)CCCCN(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1=O.O=C(O)C(F)(F)F,False,,,5.6020599913279625,,6.33161408331,
COC(=O)NC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,False,,,7.958607314841775,,,
COC(=O)NCCC1CCN(C(=O)[C@H](Cc2nc3ccccc3s2)NS(=O)(=O)c2cccc3c2NCC(C)(C)C3)CC1,False,,,,,7.251811972993799,
COC(=O)NS(=O)(=O)c1ccccc1-c1ccc(C(=O)N[C@@H](CCCN=C(N)N)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)c(C)c1,False,,,,,8.958607314841775,
COC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(C(=O)Cn2ccnc2C(C)(C)C)c1,False,4.823908740944319,,,,,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(C1CCCCC1)C1CCCCC1,False,,,,,7.823908740944319,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,False,,,,,7.853871964321762,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(C(=N)N)cs1)C(c1ccccc1)c1ccccc1,False,,,,,9.769551078621726,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C(c1ccccc1)c1ccccc1,False,,,,,10.522878745280336,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,False,,,,,10.443697499232712,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)nc1)C(c1ccccc1)c1ccccc1,False,,,,,10.769551078621726,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)s1)C(c1ccccc1)c1ccccc1,False,,,,,10.82390874094432,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1coc(C(=N)N)c1)C(c1ccccc1)c1ccccc1,False,,,,,8.853871964321762,
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1csc(C(=N)N)c1)C(c1ccccc1)c1ccccc1,False,,,,,9.221848749616356,
COC(=O)N[C@@H](C)/C=C/c1cnc(Oc2ccc(OC(C)C)cc2)s1,False,5.568636235841013,,,,,
COC(=O)N[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](C(=O)NCc3ccc(C(=N)N)cc3)NC1=O)CC2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,False,,,4.294735137682596,,,
COC(=O)N[C@H](C(=O)N1CCC[C@@H]1c1ncc(C#CC#Cc2ccc(-c3cnc([C@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]3)cc2)[nH]1)C(C)C.Cl,False,5.0,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Br)c(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,False,4.296708621881338,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Cl)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4Cl)cc3)cc2)[nH]1)C(C)C,False,4.088309841246139,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(F)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4F)cc3)cc2)[nH]1)C(C)C,False,4.0,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CC6(CN5C(=O)[C@@H](NC(=O)OC)C(C)C)OCCO6)[nH]4)cc3)cc2)[nH]1)C(C)C,False,4.481486060122112,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,False,4.22548303427145,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)[nH]1)C(C)C,False,5.040958607678906,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(CO)cc3)cc2)[nH]1)C(C)C,False,4.505845405981558,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,False,4.0,,,,,
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1nc(-c2ccc(-c3ccc(-c4ccc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)cc3)cc2)c[nH]1)C(C)C,False,4.522878745280337,,,,,
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)cc3)cc2)[nH]1)C(C)C,False,4.522878745280337,,,,,
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)s3)cc2)[nH]1)C(C)C,False,4.6777807052660805,,,,,
COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,False,4.0,,,,,
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccccc2)C1=O)C(C)(C)C)C(C)(C)C,False,5.0,,,,,
COC(=O)N[C@H](C(=O)N[C@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2cccc(C(C)(C)O)n2)C1=O)C(C)(C)C)C(C)(C)C,False,5.301029995663981,,,,,
COC(=O)N[C@H](CC1CCN(C(=N)N)CC1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,False,,,7.638272163982407,,5.6020599913279625,
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,False,4.301029995663981,,,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C)n2)ccn1,False,4.698970004336019,,,,,
COC(=O)Nc1cc(-c2cnc(OC[C@@](C)(N)CC(C)C)c(C)c2)ccn1,False,4.698970004336019,,,,,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nc2Cl)cc1,False,,,4.481486060122112,,4.481486060122112,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(CN)CC3)nc2Cl)cc1,False,,,4.0,,,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC([C@H](C)N)CC3)nc2Cl)cc1,False,,,4.0,,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,,4.0,,4.026872146400302,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)N3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,,4.0,,4.2441251443275085,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)[C@H]3CC[C@H](CN)CC3)nc2Cl)cc1,False,,,4.0,,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)[C@H]3CC[C@H]([C@H](C)N)CC3)nc2Cl)cc1,False,,,4.0,,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)c3ccc(NC(=N)N)cc3)nc2Cl)cc1,False,,,4.0,,4.3979400086720375,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(C(=N)N)CC3)nc2Cl)cc1,False,,,4.0,,4.075720713938118,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,,4.0,,4.075720713938118,
COC(=O)Nc1ccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n2)cc1,False,,,5.823908740944319,,4.823908740944319,
COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)c(Cl)nn2)cc1,False,,,5.7121982700697735,,4.97469413473523,
COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nnc2C)cc1,False,,,5.522878745280337,,4.876148359032914,
COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nnc2Cl)cc1,False,,,6.698970004336019,,4.876148359032914,
