canonical_smiles,is_coumarin,Factor_XIIa_pIC50,Factor_Xa_pIC50,Thrombin_pIC50,VKORC1_pIC50
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(F)cc2s1,False,,,8.1249387366083,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(O)cc2s1,False,,,8.522878745280337,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(OC)cc2s1,False,,,8.301029995663981,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc3ccccc3c2s1,False,,,7.221848749616356,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,False,,,6.443697499232712,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2n1C,False,,,6.958607314841775,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2o1,False,,,6.958607314841775,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1,False,,,8.221848749616356,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](N)CC1,False,,,4.0,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)c1nc2ccccc2s1,False,,,6.187086643357144,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCNC(=N)N)C(=O)c1nc2ccccc2s1,False,,,5.075720713938118,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,False,,,7.556908062587848,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1,False,,,7.721246399047171,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(O)c1nc2ccccc2s1,False,,,4.544154920623069,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)Cc1nc2ccccc2s1,False,,,4.236572006437063,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1ccccn1,False,,,6.031517051446065,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccn1C,False,,,5.823908740944319,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCOC)C(=O)c1nc2ccccc2s1,False,,,4.337242168318426,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C[C@@H]1CCCN(C(=N)N)C1)C(=O)c1nc2ccccc2s1,False,,,7.292429823902063,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C[C@H]1CCCN(C(=N)N)C1)C(=O)c1nc2ccccc2s1,False,,,6.0,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(C(=N)N)cc1)C(=O)c1nc2ccccc2s1,False,,,9.0,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@](C)(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,False,,,5.431798275933005,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](CN)CC1,False,,,4.769551078621726,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCNC(=N)N,False,,6.596910013008056,7.90453263278653,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](N)CC1,False,,,4.0,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,False,,,7.096910013008056,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)Cc1nc2ccccc2s1,False,,,4.200659450546418,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1cccc(C(=N)N)c1)C(=O)c1nc2ccccc2s1,False,,,6.431798275933005,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@](C)(CCCNC(=N)N)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F,False,,,5.431798275933005,
CN[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(C)C,False,,,6.356547323513812,
CNc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2cccc(C(N)=O)c2)c1,False,,3.6989700043360187,3.6989700043360187,
CNc1ccc(-c2ccc(C(=O)N[C@@H](CC(C)C)C(=O)O)cc2C(=O)O)c(C(=O)Nc2cccc(C(N)=O)c2)c1,False,,3.6989700043360187,3.6989700043360187,
CNc1ccc(-c2ccc(C(=O)N[C@@H](CC(C)C)C(N)=O)cc2C(=O)O)c(C(=O)Nc2ccc(CN)cc2)c1,False,,3.6989700043360187,3.6989700043360187,
CNc1ccc(-c2ccc(C(=O)N[C@@H](CC(C)C)C(N)=O)cc2C(=O)O)c(C(=O)Nc2cccc(C(N)=O)c2)c1,False,,3.6989700043360187,3.6989700043360187,
CNc1ccc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(Oc2cccc(C(=N)N)c2)c1,False,,7.920818753952375,,
CNc1ccc(N2CC(CNC(=O)c3ccc(Cl)s3)OC2=O)cc1F,False,,5.657577319177793,,
CNc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(NC(C)CCc3ccccc3)c2F)c(C(=O)O)c1.O=C(O)C(F)(F)F,False,,5.096910013008056,,
CNc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,False,,,6.236572006437063,
CNc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,False,,8.638272163982407,,
CNc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,False,,8.387216143280265,,
CNc1nc(Cl)c(-c2cccc(N)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,False,,,4.522878745280337,
CNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,False,,,4.690369832574101,
CO/C(O)=C(C#N)/C(=N\[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O)Nc1ccc2oc(C)cc2c1,False,,7.698970004336019,,
CO/N=C/c1ccc(Sc2ccccc2N)c([N+](=O)[O-])c1,False,4.301029995663981,,,
COC(=O)/C(=C/Nc1ccccc1)[N+](=O)[O-],False,4.301029995663981,,,
COC(=O)/C(=C/c1cccc(C(=N)N)c1)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,False,,6.11975822410452,,
COC(=O)/C(C#N)=C(\Nc1ccc2oc(C)cc2c1)NC1CCCCN(CC(=O)N2CCCC2)C1=O,False,,7.698970004336019,,
COC(=O)/C(C#N)=C(\Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,False,,8.050609993355087,,
COC(=O)/C(C#N)=C(\Nc1cccc2cc[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,False,,6.187086643357144,,
COC(=O)/C(C#N)=C(\Nc1cccc2cn[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,False,,4.863279432843593,,
COC(=O)/C(C#N)=C/c1ccc(OC(=O)c2ccccn2)cc1,False,5.281712604865987,,,
COC(=O)C(C)(C)COc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,6.920818753952375,,
COC(=O)C(C)(C)Oc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,7.142667503568731,,
COC(=O)C(C)NC(=O)C1CCCN1S(=O)(=O)c1cc(C)c(Cl)cc1C,False,4.301029995663981,,,
COC(=O)C(C)Oc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,7.5376020021010435,,
COC(=O)C(C)Sc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(Cl)cc1,False,4.301029995663981,,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)C1CCC(C2CCCCC2)CC1,False,,5.950781977329818,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)Cc1ccc(-c2ccccc2)cc1,False,,5.94692155651658,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(C)cc2)cc1,False,,6.619788758288394,5.318758762624412,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(OC)c(OC)c2)cc1,False,,7.522878745280337,5.327902142064283,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(OC)cc2)cc1,False,,7.096910013008056,5.568636235841013,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccc(OC)cc2OC)cc1,False,,7.045757490560675,5.455931955649724,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2cccc(C)c2)cc1,False,,6.920818753952375,5.142667503568732,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2cccc(OC)c2)cc1,False,,6.958607314841775,5.619788758288394,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,False,,6.958607314841775,4.7447274948966935,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2C)cc1,False,,7.045757490560675,5.045757490560675,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2OC)cc1,False,,7.301029995663981,5.481486060122113,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(C)cc1,False,,6.221848749616356,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(C2CCCCC2)cc1,False,,6.236572006437063,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(Cc2ccccc2)cc1,False,,6.337242168318426,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(Oc2ccccc2)cc1,False,,5.913640169325252,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc2ccccc2c1,False,,6.795880017344075,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1cccc(C)c1,False,,5.958607314841775,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1cccc2ccccc12,False,,6.102372908709558,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccccc1,False,,6.154901959985743,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccccc1C,False,,5.920818753952375,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,False,,5.705533773838407,,
COC(=O)C(Cc1cccc(C(=N)N)c1)C(CCc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,False,,6.8652435278910415,,
COC(=O)C(NC(=O)c1ccco1)(Nc1nc(C)cs1)C(F)(F)F,False,4.301029995663981,,,
COC(=O)C(O)(OC)C(CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1.Cl.Cl,False,,,7.494850021680094,
COC(=O)C(O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)CCCCCN,False,,,4.7544873321858505,
COC(=O)C(O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,False,,,4.522878745280337,
COC(=O)C(O)[C@H](CCCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,False,,,4.318758762624412,
COC(=O)C1(COc2ccc(NC(=O)c3cc4cc(Cl)ccc4[nH]3)c(NC(=O)c3nc4c(s3)CN(C)CC4)c2)CC1,False,,7.0,,
COC(=O)C1CC(=O)c2ccsc2C1,False,,,4.301029995663981,
COC(=O)C1CCN(C(=O)CC2CN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CCN2C(=O)c2ccc(C3=NCCN3C)cc2)CC1,False,,8.096910013008056,,
COC(=O)C1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,False,,7.568636235841013,,
COC(=O)CC(NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)CF,False,,4.0,4.0,
COC(=O)CC1C(=O)NCCN1C(S)=Nc1cccc(C)c1,False,4.301029995663981,,,
COC(=O)CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,False,,8.522878745280337,,
COC(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,False,,7.886056647693163,,
COC(=O)CC[C@@H]1C(=O)N(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,9.0,5.698970004336019,
COC(=O)CN(CCOc1cccc(C(=N)N)c1)C(=O)c1ccc(-c2ccccc2S(N)(=O)=O)cc1,False,,7.886056647693163,,
COC(=O)CN1C(=O)C(O)(CC(=O)c2ccc(Cl)cc2)c2ccccc21,False,,,4.301029995663981,
COC(=O)CN1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccccc3C[C@@H]21,False,,3.6989700043360187,4.366531544420414,
COC(=O)CN1CC[C@H](NC(=O)c2cc3cc(Cl)ccc3[nH]2)[C@H](NC(=O)c2nc3c(s2)CN(C)CC3)C1,False,,7.251811972993799,,
COC(=O)COc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(NC(=O)c2nc3c(s2)CN(C)CC3)c1,False,,8.2518119729938,,
COC(=O)COc1ccc(NC(=O)c2nc3c(s2)CN(C)CC3)c(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c1,False,,6.958607314841775,,
COC(=O)COc1cccc(-n2cnnn2)c1,False,4.301029995663981,,,
COC(=O)CS(=O)(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)o1,False,5.0481604666595965,,,
COC(=O)CSc1nnc(-c2ccccc2OC)n1-c1ccc(C)cc1,False,,,4.301029995663981,
COC(=O)CSc1nnc(-c2sc3cc(OC)ccc3c2Cl)n1C,False,4.301029995663981,,,
COC(=O)C[C@@H](CNC(=O)c1cc2cc(Cl)ccc2[nH]1)NC(=O)c1nc2c(s1)CN(C)CC2,False,,7.154901959985743,,
COC(=O)C[C@@H](CNC(=O)c1nc2c(s1)CN(C)CC2)NC(=O)c1cc2cc(Cl)ccc2[nH]1,False,,6.113509274827518,,
COC(=O)C[C@@H]1C(=O)N(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,8.096910013008056,5.301029995663981,
COC(=O)C[C@H](CNC(=O)c1cc2cc(Cl)ccc2[nH]1)NC(=O)c1nc2c(s1)CN(C)CC2,False,,5.920818753952375,,
COC(=O)C[C@H](CNC(=O)c1nc2c(s1)CN(C)CC2)NC(=O)c1cc2cc(Cl)ccc2[nH]1,False,,6.013228265733755,,
COC(=O)C[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@H]1CCCN(C(=N)N)C1O,False,,7.527243550682788,8.300162274132754,
COC(=O)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,False,,,7.920818753952375,
COC(=O)C[C@H]1C(=O)N(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,False,,7.070581074285707,6.0,
COC(=O)Cc1c(C)nc2nc(-c3ccc(C)cc3)nn2c1O,False,4.301029995663981,,,
COC(=O)Cc1c(C)nc2ncnn2c1O,False,4.301029995663981,,,
COC(=O)Cc1ccc(NC(=S)N2CCN(c3ccc(F)cc3)CC2)cc1,False,,,4.301029995663981,
COC(=O)Cn1cc(C(=O)c2cccs2)c2ccccc21,False,,,4.301029995663981,
COC(=O)N1CCc2c(N)nn(C(=O)C3CCNc4ccccc43)c2C1,False,4.522878745280337,,,
COC(=O)N1CCc2c(c(N)nn2C(=O)C2CCNc3ccccc32)C1,False,4.096910013008056,,,
COC(=O)N1CCc2c(nn(C(=O)C3CCNc4ccccc43)c2N)C1,False,6.346787486224656,,4.096910013008056,
COC(=O)N1CCc2nn(C(=O)C3CCNc4ccccc43)c(N)c2C1,False,6.096910013008056,,4.0,
COC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccc(NC(C)=O)cc1)Oc1ccc(NC(C)=O)cc1,False,,4.522878745280337,5.94692155651658,
COC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1,False,,,4.769551078621726,
COC(=O)NC1(Cc2ccccc2)CCCCN(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1=O.O=C(O)C(F)(F)F,False,,5.6020599913279625,6.33161408331,
COC(=O)N[C@H](CC1CCN(C(=N)N)CC1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,False,,,5.6020599913279625,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)nc2Cl)cc1,False,,4.481486060122112,4.481486060122112,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(CN)CC3)nc2Cl)cc1,False,,4.0,,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC([C@H](C)N)CC3)nc2Cl)cc1,False,,4.0,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,4.0,4.026872146400302,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)N3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,4.0,4.2441251443275085,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)[C@H]3CC[C@H](CN)CC3)nc2Cl)cc1,False,,4.0,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)[C@H]3CC[C@H]([C@H](C)N)CC3)nc2Cl)cc1,False,,4.0,4.0,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)c3ccc(NC(=N)N)cc3)nc2Cl)cc1,False,,4.0,4.3979400086720375,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(C(=N)N)CC3)nc2Cl)cc1,False,,4.0,4.075720713938118,
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,False,,4.0,4.075720713938118,
COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,False,,4.0,4.0,
COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)c3ccc(C(=N)N)cc3)[nH]2)cc1,False,,4.0,4.431798275933005,
COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,False,,4.0,4.0,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C#N)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,5.97469413473523,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2ccc(N(C)C)nc2)C1=O,False,,5.614393726401688,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,False,,6.096910013008056,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC3)s2)C1=O,False,,5.511449283499556,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,5.490797477668897,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2ccc(N(C)C)nc2)C1=O,False,,6.327902142064283,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,False,,5.414539270491499,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,False,,6.619788758288394,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC(F)(F)C3)s2)C1=O,False,,5.259637310505756,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC3)s2)C1=O,False,,6.107905397309519,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,6.3872161432802645,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1F)N1CC[C@H](NS(=O)(=O)c2ccc(N(C)C)nc2)C1=O,False,,6.3979400086720375,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,False,,5.414539270491499,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2ccc(N(C)C)nc2)C1=O,False,,5.962573502059376,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(C)c2)C1=O,False,,5.2636034977233574,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,False,,5.546681659952962,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,False,,7.090228032229065,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC(F)(F)C3)s2)C1=O,False,,5.213248577854439,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC3)s2)C1=O,False,,5.705533773838407,,
COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,False,,5.950781977329818,,
COC(=O)[C@@H](Cc1ccc2c(N)nccc2c1F)N1CC[C@H](NS(=O)(=O)c2ccc(N3CCCC3)nc2)C1=O,False,,5.301029995663981,,
COC(=O)[C@@H](Cc1cccc(C(=N)N)c1)[C@@H](/C=C/c1ccccc1)NC(=O)c1ccccc1,False,,5.698970004336019,,
COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(=O)[C@@H](N)Cc2c[nH]c3ccccc23)C(=O)[C@@H](N)Cc2c[nH]c3ccccc23)C1=O)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)[C@@H](N)Cc1ccc(O)cc1,False,,,3.3979400086720375,
COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(C)O)C1CCCCC1,False,,,7.795880017344075,
COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(C)O)c1ccccc1,False,,,8.080921907623926,
COC(=O)[C@@H](O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,False,,,4.605174395603296,
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,False,,5.0,5.0,
COC(=O)[C@H](C)NC(=O)NC(C)CCc1ccccc1,False,4.301029995663981,,,
COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1,False,,,4.050609993355087,
